182536110080	183080460288	44564484	44078	88816
63887638528	68796379136	15622902	1136607	36471
63887638528	69258891264	15704082	795641	409186
63887638528	68154642432	15685444	758475	195381
63887638528	67864522752	15688729	739110	140632
63887638528	67641769984	15696840	704807	112443
63887638528	67455016960	15682172	692081	94253
63887638528	67480850432	15685509	700864	88438
