-	-	-
82239.19	82563.45	70326.19
85439.07	80484.11	113938.52
85453.47	86474.2	114129.81
85471.74	86413	112056.38
85485.05	85296.04	113845.64
85626.89	84881.74	113351.86
85603	82615.55	112586.51
85586.56	88926.03	114270.89
85388.31	89503.68	113894.24
85190.93	89453.34	113559.73
85328.74	90515.26	115325.96
85363.19	91876.68	115206.62
85377.38	94693.6	114537.85
85329.04	91932.31	114755.78
85293.07	93505.89	114311.04
