31743	386	49	0	1	840300	901564	5097	0	0	0.484359741
31977	424	50	0	0	160161	308594	3960	0	0	0.487930298
26618	559	50	1	0	31192	31193	0	384	341	0.406158447
32254	384	50	0	1	1070974	1135966	6222	0	0	0.492156982
32731	428	51	0	0	223326	431967	37668	0	0	0.499435425
31722	444	48	0	1	751407	1051941	675	0	0	0.484039307
26986	778	50	1	0	40816	40818	0	768	0	0.411773682
31496	457	50	0	1	1058473	1086078	362	0	0	0.48059082
32323	408	51	0	0	213794	361067	7120	0	0	0.493209839
31264	437	50	0	0	213248	592084	3427	0	0	0.477050781
31725	467	48	0	1	942756	1203374	271	0	0	0.484085083
31871	486	50	0	0	182626	340218	0	0	0	0.486312866
32329	433	50	0	0	162384	269905	6634	0	0	0.493301392
24207	559	50	1	0	31023	31025	0	384	345	0.369369507
32092	451	50	0	1	953187	1005020	3822	0	0	0.489685059
31716	488	51	0	0	141839	272891	0	0	0	0.483947754
31293	466	50	0	0	173455	603302	3014	0	0	0.477493286
31873	434	48	0	1	1030151	1306363	6490	0	0	0.486343384
27793	778	50	1	0	29400	29402	0	0	0	0.424087524
31789	458	50	0	1	1173306	1231004	4372	0	0	0.485061646
31805	479	50	0	0	186574	296791	3521	0	0	0.485305786
31822	496	50	0	0	147716	308956	361	0	0	0.485565186
31811	481	50	0	0	162516	517056	4052	0	0	0.485397339
32102	512	48	0	1	933326	1137185	1877	0	0	0.489837646
30746	559	50	1	0	33933	33935	0	384	286	0.469146729
32690	435	50	0	1	1177639	1370600	32690	0	0	0.498809814
32672	442	51	0	0	194534	290097	8913	0	0	0.498535156
32613	454	50	0	0	296720	511776	53731	0	0	0.497634888
11646	778	50	1	0	15205	15206	0	0	0	0.177703857
31686	498	50	0	1	864514	911066	2682	0	0	0.48348999
32426	476	51	0	0	226545	390930	7471	0	0	0.494781494
32035	492	48	0	1	1016872	1331210	4600	0	0	0.488815308
29244	559	50	1	0	31798	31799	0	669	359	0.446228027
31797	520	50	0	1	1144616	1199282	3960	0	0	0.485183716
32447	506	51	0	0	214120	337475	4950	0	0	0.495101929
31976	540	50	0	0	149450	496981	2609	0	0	0.487915039
31021	542	48	0	1	946863	1165404	2018	0	0	0.473342896
29982	778	50	1	0	31010	31011	0	384	167	0.457489014
31475	548	50	0	1	1177414	1215866	1072	0	0	0.480270386
31874	554	51	0	0	164088	290225	1000	0	0	0.486358643
32086	545	50	0	0	161157	294759	3559	0	0	0.489593506
32051	523	50	0	0	193881	449465	6436	0	0	0.489059448
31964	532	48	0	1	963083	0	5037	0	0	0.487731934
31705	559	47	1	1	148590	1463162	0	32622	28759	0.483779907
32247	552	50	0	0	216655	376955	3928	0	0	0.492050171
32627	553	50	0	0	387286	387288	32627	0	0	0.497848511
30694	778	49	1	1	316182	460400	0	30694	26831	0.468353271
31773	565	50	0	0	118357	193896	2508	0	0	0.484817505
31606	543	50	0	0	194744	344744	5747	0	0	0.482269287
32018	562	50	0	0	159846	573678	4540	0	0	0.488555908
32573	561	48	0	1	1008567	0	32573	0	0	0.497024536
32401	579	47	0	1	792160	2195665	586	0	0	0.494400024
12401	559	50	1	0	19950	19951	0	384	349	0.189224243
33222	147	50	0	1	1018138	1222579	33222	0	0	0.50692749
33351	245	51	0	0	510302	510303	33351	0	0	0.508895874
18245	565	50	1	1	291950	394004	0	18245	14470	0.278396606
31707	567	49	0	1	991825	1051413	4303	0	0	0.483810425
32054	569	50	0	0	189197	336309	4956	0	0	0.489105225
31600	574	50	0	0	193825	628262	4147	0	0	0.482177734
32282	577	48	0	1	1097534	1373597	4837	0	0	0.492584229
27071	579	50	1	0	29509	29510	0	384	289	0.413070679
32072	595	50	0	1	1188019	1232501	1002	0	0	0.489379883
32760	580	51	0	0	282519	652378	34052	0	0	0.49987793
32428	589	48	0	1	949292	1323559	4324	0	0	0.494812012
31216	778	50	1	0	28712	28713	0	0	0	0.476318359
32039	591	50	0	1	1237572	1300350	3595	0	0	0.488876343
31870	620	51	0	0	207534	422287	306	0	0	0.486297607
31293	643	50	0	0	224117	495732	557	0	0	0.477493286
32038	566	49	0	1	959863	1156993	8557	0	0	0.488861084
29606	595	50	1	0	26484	26485	0	0	0	0.451751709
32030	491	50	0	1	1586215	1724167	13947	0	0	0.488739014
31713	594	51	0	0	364915	589544	2768	0	0	0.483901978
31528	597	48	0	1	1007795	1497847	3787	0	0	0.481079102
27096	620	50	1	0	27567	27568	0	384	331	0.413452148
32747	535	50	0	1	1479669	1670905	32747	0	0	0.499679565
32565	592	50	0	0	607811	618365	6699	0	0	0.496902466
30952	689	48	0	1	1165347	1829017	1494	0	0	0.472290039
27829	643	50	1	0	26601	26601	0	0	0	0.424636841
31993	598	50	0	1	1668753	1830656	5808	0	0	0.488174438
32680	24	51	0	0	378923	713392	1893	0	0	0.498657227
30161	816	50	0	0	433621	718406	189	0	0	0.460220337
31275	664	50	0	0	392637	495906	4898	0	0	0.477218628
31041	670	48	0	1	1270228	1891370	4706	0	0	0.473648071
26192	778	50	1	0	30202	30203	0	384	227	0.399658203
31114	743	50	0	1	1538719	1686537	3051	0	0	0.474761963
31476	578	51	0	0	597451	627415	9703	0	0	0.480285645
32121	75	48	0	1	1175838	1886876	0	0	0	0.490127563
32633	35	50	0	0	735187	1252825	3892	0	0	0.497940063
30151	816	50	1	0	29452	29453	0	0	0	0.460067749
32659	19	50	0	1	1282554	1344548	5009	0	0	0.498336792
32336	90	51	0	0	261745	795583	1900	0	0	0.493408203
31076	688	50	0	0	563872	533221	7831	0	0	0.474182129
32642	36	48	0	1	1529160	0	5567	0	0	0.498077393
32655	37	47	0	1	1020500	3246693	5109	0	0	0.498275757
24670	778	50	1	0	29143	29145	0	384	284	0.376434326
32101	116	50	0	1	1250276	1295749	1693	0	0	0.489822388
32703	586	51	0	0	756561	756562	32703	0	0	0.499008179
31593	32	49	0	1	1769603	1994987	6142	0	0	0.482070923
27910	816	50	1	0	26210	26211	0	0	0	0.425872803
31914	71	50	0	1	1605159	1680930	4380	0	0	0.486968994
31586	751	51	0	0	657379	494911	8161	0	0	0.481964111
31277	39	48	0	1	1611185	0	5548	0	0	0.477249146
31231	161	47	0	1	1086448	0	984	0	0	0.476547241
32127	129	46	0	1	923096	4422103	4459	0	0	0.490219116
25269	778	50	1	0	29681	29683	0	384	312	0.385574341
32662	162	50	0	1	1222709	1386449	2838	0	0	0.498382568
32504	178	51	0	0	444094	1006319	1699	0	0	0.49597168
31776	152	50	0	0	204175	712725	4504	0	0	0.484863281
31945	108	48	0	1	1243259	1736183	7315	0	0	0.487442017
27802	816	50	1	0	27041	27041	0	0	0	0.424224854
31809	181	50	0	1	1194203	1239756	1995	0	0	0.485366821
31515	187	51	0	0	756166	1006222	421	0	0	0.480880737
31202	177	50	0	0	179304	581686	2961	0	0	0.476104736
31637	130	50	0	0	234126	608112	6489	0	0	0.48274231
31733	166	48	0	1	947671	1262073	4920	0	0	0.484207153
25670	778	50	1	0	28653	28655	0	384	292	0.391693115
31871	186	50	0	1	1093804	1159259	2939	0	0	0.486312866
31945	199	51	0	0	166677	245813	1328	0	0	0.487442017
32097	189	50	0	0	166931	1112739	5150	0	0	0.489761353
32606	194	48	0	1	977828	1244661	5841	0	0	0.497528076
28181	816	50	1	0	27213	27213	0	0	0	0.430007935
32513	196	50	0	1	1115608	1167903	3969	0	0	0.496109009
32550	209	51	0	0	209338	334284	3852	0	0	0.496673584
31853	225	50	0	0	219736	387085	1724	0	0	0.486038208
32069	220	50	0	0	178978	502112	3303	0	0	0.489334106
32702	185	48	0	1	884932	1154378	8319	0	0	0.49899292
25795	778	50	1	0	21913	21913	0	0	0	0.393600464
32565	226	50	0	1	1081921	1142236	4034	0	0	0.496902466
32656	231	51	0	0	211762	335086	3591	0	0	0.498291016
31818	237	50	0	0	129716	595630	630	0	0	0.48550415
32445	232	48	0	1	950131	1162177	3339	0	0	0.495071411
31301	816	50	1	0	31464	31466	0	0	0	0.477615356
32464	227	50	0	1	1126639	1180979	4916	0	0	0.495361328
32681	236	51	0	0	214402	378736	3885	0	0	0.498672485
31287	260	50	0	0	149108	294647	428	0	0	0.477401733
32087	211	49	0	1	791708	863778	7170	0	0	0.489608765
30914	778	50	1	0	30420	30421	0	0	0	0.471710205
31809	238	50	0	1	1076024	1125293	3512	0	0	0.485366821
32166	270	51	0	0	137470	203358	1263	0	0	0.490814209
31387	287	50	0	0	151747	312165	473	0	0	0.478927612
31760	291	49	0	0	715614	766211	1000	0	0	0.484619141
32411	234	50	0	0	232321	401906	11959	0	0	0.494552612
27657	816	50	1	0	36926	36927	0	384	272	0.422012329
32073	265	50	0	1	1094860	1159458	4574	0	0	0.489395142
32284	251	51	0	0	112830	185680	5055	0	0	0.492614746
31904	304	50	0	0	129432	300399	3134	0	0	0.486816406
32476	262	49	0	0	701568	0	5318	0	0	0.495544434
32639	581	48	0	1	763356	1684878	32639	0	0	0.498031616
12635	778	50	1	0	17050	17051	0	0	0	0.1927948
31805	289	50	0	1	953946	1012221	4387	0	0	0.485305786
32713	582	51	0	0	420823	420824	32713	0	0	0.499160767
30106	816	49	1	1	345778	485023	0	30106	26243	0.459381104
31945	315	50	0	0	122668	231806	1029	0	0	0.487442017
32673	583	50	0	0	431895	431896	32673	0	0	0.498550415
32354	331	49	0	1	989157	1024799	647	0	0	0.493682861
29021	581	50	1	0	39346	39346	0	768	252	0.442825317
32011	308	50	0	1	1070046	1141213	4798	0	0	0.488449097
32727	280	51	0	0	200697	306652	8529	0	0	0.49937439
31550	333	49	0	0	702634	762165	1656	0	0	0.481414795
32524	300	50	0	0	214255	479562	10694	0	0	0.496276855
27472	582	48	1	1	244396	598019	0	28207	26716	0.419189453
32654	313	50	0	0	203759	352374	6646	0	0	0.498260498
31888	320	50	0	0	169735	336708	4849	0	0	0.486572266
31910	337	50	0	0	193742	517780	2311	0	0	0.486907959
32171	327	48	0	1	904083	1165329	4600	0	0	0.490890503
29936	583	50	1	0	27173	27174	0	0	0	0.456787109
32317	338	50	0	1	1135972	1186705	2865	0	0	0.493118286
32342	358	51	0	0	144608	220206	1513	0	0	0.493499756
32225	374	50	0	0	151726	324406	547	0	0	0.491714478
32644	321	50	0	0	173106	519646	7162	0	0	0.49810791
32576	585	48	0	1	967073	1343164	32576	0	0	0.497070313
14986	582	50	1	0	18292	18293	0	0	0	0.228668213
32703	369	50	0	1	1022235	1072203	3843	0	0	0.499008179
32596	588	50	0	0	260315	405713	33866	0	0	0.497375488
30867	583	48	1	1	123109	541409	0	30867	27004	0.470993042
32751	590	50	0	0	232260	266886	36322	0	0	0.499740601
32041	365	50	0	0	240399	374196	4150	0	0	0.48890686
30469	585	48	1	1	250498	650353	0	30469	26606	0.464920044
32362	335	50	0	0	190951	340719	7888	0	0	0.493804932
32477	352	50	0	0	164930	280413	6958	0	0	0.495559692
31585	408	50	0	0	186807	504309	1286	0	0	0.481948853
31574	406	48	0	1	826975	1068383	1313	0	0	0.481781006
32010	407	50	0	0	172927	344203	2573	0	0	0.488433838
30412	588	50	1	0	28516	28517	0	0	0	0.464050293
31986	360	50	0	1	1135292	1205926	6730	0	0	0.488067627
32574	382	51	0	0	132456	478503	5374	0	0	0.497039795
31656	392	48	0	1	859574	1059203	4145	0	0	0.483032227
31827	434	50	0	0	190706	353702	1274	0	0	0.485641479
27680	590	50	1	0	32246	32247	0	384	231	0.422363281
32031	416	50	0	1	1168314	1236371	5081	0	0	0.488754272
32014	424	51	0	0	152098	220559	2989	0	0	0.488494873
31820	386	50	0	0	182657	327051	6752	0	0	0.485534668
31301	588	50	1	0	33622	33623	0	384	0	0.477615356
31621	433	50	0	1	1119087	1157827	2375	0	0	0.482498169
30992	442	49	0	1	974259	1010043	734	0	0	0.472900391
31900	454	50	0	0	174175	340433	1605	0	0	0.486755371
32732	428	49	0	1	877094	0	7620	0	0	0.499450684
32429	457	48	0	1	831135	0	2874	0	0	0.494827271
32484	466	47	0	1	738292	2563878	822	0	0	0.495666504
26006	590	50	1	0	25993	25995	0	0	0	0.396820068
32613	596	50	0	1	950692	1129144	32613	0	0	0.497634888
32657	638	51	0	0	421187	421187	32657	0	0	0.498306274
19694	588	50	1	1	255127	384822	0	19694	15831	0.300506592
31999	467	51	0	0	148936	302306	2192	0	0	0.488265991
32342	476	50	0	0	151569	285278	2507	0	0	0.493499756
31874	486	50	0	0	177318	319635	68	0	0	0.486358643
31927	444	50	0	0	154105	410724	5254	0	0	0.487167358
32611	496	48	0	1	872098	1067921	312	0	0	0.49760437
31417	590	50	1	0	24849	24849	0	0	0	0.479385376
32591	696	50	0	1	1047582	1236499	32591	0	0	0.497299194
33513	33	51	0	0	532288	532288	33513	0	0	0.511367798
18422	596	49	1	1	271713	402322	0	18422	14559	0.281097412
32048	437	50	0	0	206070	362178	7232	0	0	0.489013672
31858	509	50	0	0	198714	361301	483	0	0	0.486114502
31579	491	50	0	0	191813	602690	2864	0	0	0.4818573
32007	506	48	0	1	1073964	1327324	2221	0	0	0.488388062
31768	638	50	1	0	29016	29016	0	0	0	0.484741211
31877	479	50	0	1	1217223	1290885	5440	0	0	0.486404419
32263	488	51	0	0	147864	185030	3993	0	0	0.492294312
32010	535	50	0	0	175452	519706	0	0	0	0.488433838
31903	435	49	0	0	148294	402312	22714	0	0	0.486801147
26292	696	50	1	0	34444	34446	0	384	313	0.401184082
31957	458	50	0	1	1408588	1542357	8220	0	0	0.487625122
31248	520	49	0	1	1155621	0	2615	0	0	0.476806641
32041	492	48	0	1	936986	2342296	5744	0	0	0.48890686
30178	638	49	1	1	347800	704832	0	30178	27345	0.460479736
32056	552	50	0	0	859286	1077675	202	0	0	0.489135742
32336	542	50	0	0	406765	849394	3124	0	0	0.493408203
32479	481	50	0	0	550421	881817	9913	0	0	0.49559021
31927	543	50	0	0	502249	683402	3032	0	0	0.487167358
31454	551	48	0	1	1545451	2174154	928	0	0	0.479949951
30539	696	50	1	0	30272	30273	0	384	337	0.465988159
32168	512	50	0	1	1830192	2056749	7467	0	0	0.490844727
32716	716	51	0	0	611987	611988	32716	0	0	0.499206543
29555	638	49	1	1	713529	855915	0	29555	25692	0.450973511
31559	548	50	0	0	267582	465421	3874	0	0	0.481552124
31593	561	50	0	0	756355	1277356	547	0	0	0.482070923
31535	532	50	0	0	186279	286391	5821	0	0	0.481185913
32748	279	50	0	0	520647	520648	32748	0	0	0.499694824
23388	696	49	1	1	267394	418711	0	23388	19525	0.356872559
32032	554	50	0	0	150756	291954	4069	0	0	0.488769531
31444	559	50	0	0	162818	338077	2958	0	0	0.479797363
31320	567	50	0	0	397009	718903	1079	0	0	0.477905273
31350	577	49	0	1	1095125	1178971	771	0	0	0.478363037
31830	562	50	0	0	500382	983707	6143	0	0	0.485687256
30545	716	50	1	0	30085	30085	0	384	332	0.466079712
31389	566	50	0	1	2069337	2155853	1252	0	0	0.47895813
32087	553	51	0	0	611605	1077015	6776	0	0	0.489608765
30981	579	50	0	0	462667	476557	1351	0	0	0.472732544
31061	545	48	0	1	1502053	0	8153	0	0	0.473953247
31841	578	47	0	1	844852	0	2588	0	0	0.485855103
31718	589	46	0	1	814009	3762415	861	0	0	0.483978271
23136	696	50	1	0	28102	28103	0	384	314	0.353027344
31453	591	50	0	1	1041077	1088368	294	0	0	0.479934692
32720	519	51	0	0	543576	543578	32720	0	0	0.499267578
31399	523	49	0	1	1100183	1206047	10536	0	0	0.479110718
23549	716	50	1	0	26630	26630	0	384	112	0.359329224
31170	580	50	0	1	1114792	1175780	4189	0	0	0.475616455
31195	597	51	0	0	130038	283538	1341	0	0	0.475997925
30800	595	50	0	0	198480	552611	1421	0	0	0.469970703
31365	592	48	0	1	1109542	1383486	4911	0	0	0.478591919
28704	696	50	1	0	34764	34765	0	768	365	0.437988281
31455	565	50	0	1	1201251	1286086	8102	0	0	0.47996521
31877	569	50	0	0	229301	379306	7888	0	0	0.486404419
31688	598	50	0	0	172936	504886	3592	0	0	0.483520508
31323	664	48	0	1	849196	1075203	1994	0	0	0.47795105
29904	716	50	1	0	30337	30338	0	384	302	0.456298828
31538	643	50	0	1	1027921	1072640	3227	0	0	0.481231689
31632	743	51	0	0	160412	254081	75	0	0	0.482666016
32749	483	50	0	0	572023	572023	32749	0	0	0.499710083
26659	696	49	1	1	303175	461404	0	26659	22796	0.406784058
31892	688	50	0	0	191000	340945	3567	0	0	0.486633301
31486	586	50	0	0	219106	372983	11801	0	0	0.480438232
32025	24	50	0	0	166217	317339	2788	0	0	0.48866272
31649	594	49	0	1	813647	888872	7513	0	0	0.482925415
29319	716	50	1	0	28976	28978	0	0	0	0.447372437
32461	36	50	0	1	1067199	1112197	1492	0	0	0.495315552
32541	620	51	0	0	153567	187449	7358	0	0	0.496536255
32169	35	50	0	0	179790	466182	3151	0	0	0.490859985
32096	37	48	0	1	957435	1211463	3700	0	0	0.489746094
29011	743	50	1	0	38958	38959	0	0	0	0.442672729
32089	670	50	0	1	1217412	1300259	7092	0	0	0.489639282
32201	19	51	0	0	245947	376572	6458	0	0	0.491348267
32079	116	50	0	0	270711	672465	564	0	0	0.489486694
31313	689	48	0	1	1047663	1401971	6486	0	0	0.477798462
29986	716	50	1	0	27238	27239	0	0	0	0.457550049
31971	71	50	0	1	1217720	1282306	3469	0	0	0.487838745
31719	129	51	0	0	158810	276874	1163	0	0	0.48399353
31322	147	50	0	0	155911	322583	637	0	0	0.477935791
31460	90	50	0	0	214486	374479	3289	0	0	0.480041504
31523	32	50	0	0	183512	376383	13938	0	0	0.481002808
26593	743	50	1	0	26246	26247	0	0	0	0.405776978
31522	108	50	0	1	1143731	1212988	3706	0	0	0.480987549
31822	162	50	0	0	144246	324801	1429	0	0	0.485565186
31991	39	50	0	0	204424	617351	7371	0	0	0.488143921
31289	75	48	0	1	1038706	1374214	5228	0	0	0.477432251
30226	716	50	1	0	30429	30430	0	384	0	0.461212158
31567	152	50	0	1	1212836	1272678	3417	0	0	0.481674194
32153	187	51	0	0	150374	268791	194	0	0	0.490615845
32021	186	50	0	0	604227	928502	1806	0	0	0.488601685
32325	130	49	0	1	866304	935251	7047	0	0	0.493240356
30195	743	50	1	0	29335	29336	0	0	0	0.460739136
32437	181	50	0	1	1225901	1283845	3624	0	0	0.494949341
32644	185	51	0	0	160694	218275	3398	0	0	0.49810791
31906	161	50	0	0	186338	536969	6321	0	0	0.486846924
32665	189	48	0	1	919326	1180929	4183	0	0	0.498428345
25533	716	50	1	0	27365	27366	0	384	319	0.389602661
32500	199	50	0	1	1125371	1173135	2379	0	0	0.495910645
32735	253	51	0	0	249880	534974	33786	0	0	0.49949646
32652	209	48	0	1	845256	1192147	3660	0	0	0.49822998
31497	743	50	1	0	28015	28016	0	0	0	0.480606079
32478	194	50	0	1	1141573	1210210	5631	0	0	0.495574951
32645	225	51	0	0	183527	298500	1689	0	0	0.498123169
32620	232	50	0	0	304795	466355	0	0	0	0.497741699
32752	236	49	0	1	847475	888592	1124	0	0	0.499755859
32731	465	50	0	0	765357	992568	32812	0	0	0.499435425
14147	716	50	1	0	17882	17883	0	0	0	0.215866089
32407	220	50	0	1	1039410	1097012	4563	0	0	0.494491577
32497	754	50	0	0	464045	464046	32497	0	0	0.495864868
29946	743	49	1	1	318832	458896	0	29946	26083	0.456939697
32287	196	50	0	0	200304	342936	6969	0	0	0.492660522
32249	211	50	0	0	209321	368422	6139	0	0	0.492080688
32061	231	50	0	0	206129	356474	3778	0	0	0.489212036
32349	260	50	0	0	197930	346015	603	0	0	0.493606567
32696	227	50	0	0	142280	225908	4564	0	0	0.498901367
24876	716	50	1	0	26571	26571	0	0	0	0.379577637
31913	265	50	0	1	985918	1027038	1078	0	0	0.486953735
33501	6	51	0	0	272174	393936	35297	0	0	0.511184692
31989	237	48	0	1	895818	1267827	4880	0	0	0.488113403
27246	743	50	1	0	21491	21492	0	0	0	0.415740967
32069	245	50	0	1	1100772	1156454	4352	0	0	0.489334106
32670	177	51	0	0	231848	531664	12061	0	0	0.498504639
31656	251	48	0	1	994036	1298583	3626	0	0	0.483032227
30272	754	50	1	0	29128	29129	0	0	0	0.461914063
31773	262	50	0	1	1097177	1166607	4079	0	0	0.484817505
32760	226	51	0	0	183857	244914	8327	0	0	0.49987793
31300	300	50	0	0	180397	329766	1303	0	0	0.477600098
31854	313	50	0	0	761056	949396	288	0	0	0.486053467
32359	289	50	0	0	249509	460605	6042	0	0	0.493759155
29354	743	48	1	1	279231	660704	0	30793	29181	0.447906494
32542	291	50	0	0	213370	389228	4689	1920	1374	0.496551514
32121	287	50	0	0	239469	387665	5488	0	0	0.490127563
32200	304	49	0	1	908785	974676	4038	0	0	0.491333008
32749	426	50	0	0	180620	447578	57392	0	0	0.499710083
13669	754	50	1	0	18269	18270	0	0	0	0.208572388
31867	270	50	0	1	1093013	1178672	7198	0	0	0.486251831
31794	327	51	0	0	250208	384326	248	0	0	0.485137939
32135	333	49	0	1	895432	939793	2241	0	0	0.490341187
32524	338	50	0	0	353089	506119	206	0	0	0.496276855
31949	743	50	1	0	33061	33062	0	384	318	0.487503052
33055	136	50	0	1	1393328	1593609	33055	0	0	0.504379272
33012	150	50	0	0	273663	380112	42235	0	0	0.503723145
18616	754	50	1	0	20764	20766	0	0	0	0.284057617
32057	352	50	0	1	1233696	1275922	1923	0	0	0.489151001
32269	360	51	0	0	268600	333826	428	0	0	0.492385864
32564	335	50	0	0	453327	841848	4232	0	0	0.496887207
32415	308	50	0	0	504236	518829	12497	0	0	0.494613647
32752	374	48	0	1	1304523	2027453	2842	0	0	0.499755859
27827	465	50	1	0	26548	26548	0	0	0	0.424606323
33110	272	50	0	1	1580413	2111180	33110	0	0	0.505218506
32840	315	51	0	0	220945	358761	7903	0	0	0.501098633
