182536110080	183085498368	0	1227
91268055040	125035458560	7859449	20772
91268055040	159512760320	16371787	1030142
91268055040	147086057472	12118403	766095
91268055040	145473052672	11563582	786199
91268055040	142165430272	10256351	717936
91268055040	139692785664	9726122	581141
91268055040	140091641856	9441538	659657
91268055040	140432707584	9776939	679686
91268055040	140180373504	9849355	729928
91268055040	140358635520	9921332	590271
91268055040	140211535872	9764371	649682
91268055040	140115210240	9556798	664271
91268055040	139785273344	9625071	650795
91268055040	139818590208	10036389	600835
91268055040	140622196736	9732517	742816
