182536110080	183084535808	44564484	44079	88817	993
27380416512	28262965248	6684672	195423	13184	6859
27380416512	28219326464	6684672	190743	13964	105
27380416512	28230414336	6684672	193584	13933	2
27380416512	28263317504	6684672	194942	13938	6672
27380416512	28264275968	6684672	195322	13954	6510
27380416512	28266225664	6684672	196009	13954	6299
27380416512	28268896256	6684672	195249	13956	7709
