182536110080	183080472576	44564484	44080	88817
91268055040	100232495104	22436573	1969392	64845
91268055040	100782829568	22609788	1767213	228173
91268055040	103518269440	22746985	2331230	194790
91268055040	103649165312	22795495	2335390	174077
91268055040	103280521216	22746439	2307654	160878
91268055040	103316058112	22741483	2329574	152590
91268055040	103103860736	22735458	2293179	143202
