182536110080	183080484864	0
91268055040	98721198080	630427
91268055040	99823861760	1286198
91268055040	99643396096	1185710
91268055040	98803695616	975532
91268055040	98404925440	871426
91268055040	99074572288	1028335
91268055040	98567090176	913017
91268055040	98811633664	979226
91268055040	98557427712	909337
91268055040	98754310144	968553
