-	-	-
80454.89	85459.88	68719.75
80199.39	79676.17	85166.19
80543.24	80521.55	86451.27
80003.03	81332.23	87381.03
80490.1	82645.88	86966.79
79832.43	84259.89	84591.77
80608.8	81465.44	85602.37
79914.39	81026.41	85880.42
80574.71	84735.18	85491.41
80023.4	81203.58	87079.8
80591.58	80345.57	84449.03
80104.95	81834.42	86926.6
80596.34	81234.68	87176.63
80137.14	78175.17	85974.53
80481.71	81129.68	88737.38
