0	108
1	79
2	54
3	64
4	51
5	40
6	42
7	44
8	46
9	40
10	43
11	42
12	43
13	59
14	42
15	41
16	43
17	40
18	39
19	41
20	41
21	40
22	40
23	40
24	41
25	40
26	40
27	40
28	42
29	40
30	39
31	40
32	40
33	42
34	40
35	40
36	39
37	39
38	41
39	41
40	39
41	40
42	42
43	39
44	43
45	39
46	42
47	41
48	39
49	41
50	40
51	40
52	40
53	40
54	39
55	40
56	40
57	39
58	40
59	41
60	39
61	41
62	39
63	40
64	40
65	43
66	41
67	40
68	42
69	39
70	42
71	40
72	40
73	40
74	41
75	40
76	39
77	41
78	39
79	38
80	39
81	39
82	39
83	41
84	42
85	39
86	39
87	41
88	40
89	42
90	40
91	40
92	43
93	41
94	44
95	40
96	41
97	39
98	40
99	39
100	40
101	39
102	41
103	41
104	40
105	41
106	39
107	42
108	41
109	44
110	43
111	40
112	41
113	41
114	41
115	41
116	40
117	42
118	42
119	40
120	42
121	40
122	40
123	40
124	42
125	38
126	40
127	39
128	39
129	41
130	40
131	40
132	40
133	38
134	40
135	39
136	41
137	41
138	39
139	40
140	41
141	40
142	41
143	42
144	39
145	42
146	40
147	39
148	40
149	40
150	39
151	40
152	40
153	40
154	40
155	40
156	40
157	40
158	40
159	39
160	40
161	41
162	41
163	41
164	43
165	40
166	40
167	42
168	41
169	41
170	40
171	40
172	40
173	40
174	40
175	40
176	39
177	41
178	41
179	40
180	41
181	40
182	41
183	43
184	41
185	40
186	42
187	40
188	42
189	40
190	40
191	40
192	40
193	40
194	40
195	39
196	40
197	40
198	40
199	41
200	38
201	40
202	42
203	40
204	40
205	39
206	40
207	51
208	42
209	39
210	39
211	41
212	41
213	41
214	44
215	40
216	40
217	40
218	40
219	40
220	41
221	40
222	41
223	40
224	40
225	41
226	39
227	41
228	39
229	39
230	38
231	39
232	40
233	39
234	40
235	40
236	42
237	41
238	40
239	40
240	43
241	40
242	40
243	38
244	40
245	39
246	40
247	39
248	40
249	39
250	40
251	39
252	39
253	39
254	40
255	40
256	39
257	41
258	41
259	40
260	43
261	40
262	40
263	42
264	43
265	40
266	41
267	40
268	40
269	40
270	38
271	40
272	40
273	38
274	41
275	40
276	39
277	39
278	43
279	40
280	39
281	39
282	41
283	41
284	40
285	40
286	43
287	40
288	39
289	39
290	38
291	40
292	39
293	39
294	41
295	39
296	41
297	39
298	42
299	40
300	40
301	40
302	43
303	39
304	41
305	44
306	41
307	40
308	43
309	40
310	41
311	40
312	40
313	41
314	41
315	40
316	41
317	42
318	38
319	39
320	39
321	37
322	41
323	39
324	38
325	39
326	39
327	39
328	40
329	40
330	41
331	40
332	42
333	42
334	40
335	42
336	42
337	41
338	39
339	40
340	40
341	41
342	39
343	39
344	39
345	40
346	40
347	40
348	41
349	40
350	40
351	39
352	39
353	39
354	41
355	40
356	43
357	40
358	42
359	40
360	42
361	41
362	40
363	40
364	41
365	39
366	40
367	41
368	40
369	40
370	40
371	39
372	43
373	41
374	41
375	42
376	40
377	43
378	41
379	40
380	41
381	41
382	41
383	41
384	40
385	40
386	40
387	39
388	40
389	41
390	39
391	40
392	41
393	39
394	40
395	40
396	42
397	43
398	40
399	40
400	42
401	43
402	42
403	41
404	40
405	41
406	43
407	40
408	41
409	40
410	40
411	40
412	40
413	40
414	40
415	40
416	39
417	40
418	40
419	39
420	39
421	41
422	40
423	40
424	40
425	38
426	39
427	40
428	41
429	41
430	40
431	40
432	40
433	42
434	41
435	39
436	40
437	40
438	41
439	40
440	41
441	40
442	40
443	40
444	40
445	40
446	40
447	39
448	41
449	42
450	42
451	40
452	40
453	39
454	42
455	42
456	40
457	40
458	43
459	41
460	39
461	39
462	40
463	40
464	40
465	40
466	40
467	41
468	41
469	41
470	40
471	41
472	42
473	40
474	40
475	41
476	41
477	39
478	40
479	40
480	38
481	41
482	40
483	39
484	39
485	40
486	39
487	40
488	40
489	40
490	41
491	40
492	41
493	40
494	41
495	39
496	41
497	40
498	55
499	45
500	40
501	40
502	38
503	42
504	40
505	39
506	40
507	39
508	40
509	38
510	38
511	40
512	40
513	38
514	41
515	39
516	39
517	39
518	40
519	40
520	39
521	39
522	40
523	38
524	45
525	45
526	41
527	40
528	39
529	40
530	38
531	39
532	40
533	40
534	37
535	38
536	38
537	40
538	40
539	37
540	39
541	39
542	38
543	38
544	40
545	40
546	38
547	41
548	42
549	39
550	39
551	40
552	41
553	40
554	41
555	39
556	38
557	38
558	39
559	39
560	39
561	39
562	39
563	39
564	39
565	40
566	39
567	39
568	42
569	40
570	39
571	39
572	39
573	40
574	39
575	39
576	40
577	38
578	36
579	37
580	38
581	38
582	39
583	39
584	37
585	37
586	40
587	38
588	39
589	39
590	40
591	41
592	42
593	40
594	39
595	42
596	41
597	39
598	43
599	42
600	40
601	41
602	39
603	40
604	38
605	38
606	38
607	39
608	38
609	39
610	41
611	39
612	39
613	38
614	39
615	40
616	40
617	39
618	39
619	39
620	39
621	40
622	38
623	40
624	39
625	40
626	38
627	38
628	39
629	39
630	38
631	38
632	38
633	38
634	39
635	38
636	38
637	38
638	39
639	37
640	39
641	41
642	39
643	39
644	39
645	38
646	42
647	39
648	39
649	40
650	39
651	39
652	40
653	38
654	38
655	39
656	37
657	38
658	38
659	40
660	42
661	39
662	39
663	42
664	39
665	39
666	40
667	39
668	40
669	40
670	39
671	40
672	40
673	38
674	39
675	39
676	38
677	38
678	38
679	37
680	39
681	39
682	39
683	39
684	38
685	40
686	40
687	40
688	39
689	40
690	40
691	40
692	40
693	41
694	39
695	39
696	40
697	43
698	45
699	39
700	38
701	39
702	39
703	37
704	38
705	39
706	40
707	38
708	38
709	39
710	37
711	39
712	39
713	40
714	40
715	39
716	39
717	39
718	39
719	39
720	39
721	38
722	38
723	39
724	37
725	40
726	37
727	39
728	39
729	38
730	38
731	37
732	39
733	37
734	38
735	39
736	38
737	39
738	40
739	39
740	40
741	39
742	41
743	41
744	39
745	39
746	40
747	39
748	37
749	38
750	39
751	38
752	38
753	38
754	39
755	37
756	39
757	40
758	38
759	39
760	42
761	40
762	37
763	39
764	40
765	40
766	39
767	38
768	42
769	40
770	39
771	38
772	38
773	38
774	38
775	39
776	39
777	40
778	39
779	38
780	38
781	39
782	42
783	39
784	40
785	39
786	40
787	38
788	40
789	39
790	42
791	41
792	39
793	38
794	40
795	37
796	41
797	38
798	38
799	39
800	38
801	40
802	38
803	38
804	38
805	39
806	39
807	40
808	39
809	38
810	40
811	38
812	38
813	39
814	41
815	38
816	39
817	39
818	39
819	37
820	38
821	39
822	39
823	40
824	39
825	39
826	39
827	38
828	38
829	39
830	38
831	38
832	38
833	38
834	39
835	42
836	39
837	39
838	38
839	40
840	39
841	38
842	39
843	40
844	39
845	39
846	39
847	38
848	39
849	39
850	40
851	39
852	40
853	40
854	40
855	37
856	39
857	40
858	40
859	39
860	41
861	40
862	40
863	40
864	39
865	39
866	39
867	40
868	43
869	43
870	39
871	40
872	40
873	40
874	40
875	38
876	40
877	39
878	40
879	39
880	41
881	39
882	41
883	41
884	39
885	40
886	39
887	40
888	39
889	39
890	39
891	39
892	39
893	38
894	38
895	40
896	38
897	41
898	48
899	42
900	39
901	39
902	39
903	39
904	40
905	39
906	39
907	39
908	40
909	39
910	40
911	39
912	41
913	37
914	38
915	39
916	38
917	40
918	38
919	39
920	38
921	38
922	38
923	39
924	38
925	38
926	38
927	39
928	39
929	39
930	37
931	39
932	40
933	40
934	39
935	40
936	41
937	39
938	40
939	39
940	39
941	39
942	40
943	40
944	40
945	39
946	40
947	40
948	38
949	39
950	41
951	38
952	38
953	40
954	38
955	42
956	37
957	40
958	42
959	39
960	38
961	39
962	39
963	39
964	40
965	39
966	38
967	39
968	39
969	39
970	40
971	40
972	38
973	37
974	40
975	40
976	39
977	40
978	42
979	39
980	39
981	40
982	40
983	39
984	39
985	38
986	39
987	38
988	39
989	38
990	39
991	39
992	38
993	38
994	41
995	39
996	37
997	39
998	53
999	41
1000	37
1001	38
1002	40
1003	38
1004	38
1005	39
1006	40
1007	39
1008	39
1009	38
1010	38
1011	38
1012	38
1013	38
1014	38
1015	38
1016	38
1017	37
1018	38
1019	39
1020	38
1021	37
1022	38
1023	38
