0	18
1	5
2	4
3	3
4	3
5	3
6	3
7	3
8	3
9	4
10	4
11	3
12	3
13	3
14	3
15	3
16	4
17	3
18	3
19	30
20	9
21	8
22	4
23	4
24	3
25	4
26	4
27	3
28	3
29	3
30	4
31	4
32	3
33	3
34	3
35	4
36	4
37	4
38	3
39	3
40	3
41	4
42	3
43	3
44	3
45	3
46	4
47	3
48	3
49	3
50	4
51	5
52	3
53	3
54	3
55	4
56	3
57	3
58	3
59	4
60	3
61	3
62	3
63	3
64	4
65	5
66	4
67	4
68	3
69	3
70	3
71	4
72	4
73	3
74	4
75	4
76	3
77	3
78	3
79	5
80	4
81	3
82	3
83	6
84	3
85	3
86	4
87	3
88	3
89	4
90	4
91	3
92	3
93	4
94	4
95	4
96	3
97	3
98	3
99	4
100	4
101	3
102	3
103	3
104	4
105	4
106	4
107	5
108	3
109	3
110	3
111	4
112	3
113	3
114	7
115	3
116	3
117	3
118	4
119	3
120	3
121	4
122	4
123	3
124	3
125	3
126	4
127	3
128	3
129	3
130	4
131	3
132	3
133	3
134	3
135	4
136	3
137	3
138	3
139	3
140	3
141	3
142	3
143	3
144	3
145	6
146	3
147	3
148	3
149	4
150	4
151	3
152	3
153	4
154	3
155	3
156	4
157	3
158	3
159	3
160	4
161	3
162	3
163	5
164	4
165	3
166	3
167	3
168	3
169	3
170	3
171	3
172	3
173	3
174	4
175	3
176	6
177	4
178	3
179	4
180	3
181	4
182	4
183	3
184	3
185	4
186	3
187	3
188	3
189	4
190	3
191	4
192	4
193	3
194	3
195	3
196	3
197	3
198	3
199	4
200	3
201	3
202	3
203	4
204	3
205	4
206	3
207	6
208	3
209	3
210	3
211	3
212	3
213	3
214	4
215	3
216	3
217	3
218	4
219	5
220	3
221	3
222	4
223	3
224	3
225	4
226	3
227	3
228	3
229	4
230	3
231	3
232	3
233	5
234	4
235	3
236	3
237	3
238	6
239	3
240	4
241	3
242	3
243	3
244	3
245	3
246	3
247	4
248	4
249	3
250	3
251	3
252	3
253	3
254	3
255	3
256	3
257	4
258	3
259	3
260	3
261	5
262	3
263	3
264	3
265	3
266	3
267	3
268	3
269	7
270	3
271	3
272	4
