182536110080	183084892160	44564484	44080	88818	1078
45634027520	48169484288	11141120	593478	22656	2874
45634027520	48182857728	11141120	594285	23777	4211
45634027520	48159199232	11141120	590523	23773	2201
45634027520	48180592640	11141120	594610	23762	3348
45634027520	48184446976	11141120	594629	23773	4259
45634027520	48174096384	11141120	593350	23776	3008
45634027520	48177983488	11141119	593792	23771	3520
