182536110080	183080452096	44564484	44075	88817
45634027520	48152375296	11141120	592175	22656
45634027520	48165126144	11141119	594175	23769
45634027520	48283906048	11141120	623050	23893
45634027520	48159031296	11141120	592689	23767
45634027520	48159993856	11141120	592928	23763
45634027520	48162115584	11141120	592532	24677
45634027520	48165310464	11141120	594670	23319
