0	342
1	355
2	317
3	225
4	236
5	225
6	218
7	206
8	216
9	205
10	210
11	205
12	209
13	213
14	208
15	203
16	289
17	287
18	344
19	312
20	503
21	396
22	354
23	281
24	266
25	245
26	268
27	267
28	248
29	488
30	498
31	280
32	228
33	381
34	327
35	386
36	374
37	273
38	497
39	366
40	389
41	331
42	351
43	375
44	269
45	390
46	309
47	352
48	374
49	331
50	510
51	565
52	375
53	516
54	503
55	409
56	508
57	387
58	399
59	390
60	377
61	415
62	525
63	392
64	402
65	383
66	275
67	319
68	353
69	317
70	377
71	412
72	349
73	384
74	293
75	431
76	544
77	518
78	346
79	235
80	410
81	321
82	336
83	363
84	376
85	371
86	246
87	446
88	394
89	538
90	425
91	554
92	523
93	364
94	298
95	519
96	482
97	278
98	419
99	375
100	375
101	508
102	355
103	347
104	367
105	436
106	264
107	486
108	503
109	474
110	421
111	396
112	294
113	430
114	532
115	294
116	389
117	321
118	452
119	325
120	423
121	276
122	434
123	472
124	377
125	362
126	401
127	363
128	271
129	293
130	519
131	384
132	356
133	357
134	417
135	566
136	296
137	407
138	398
139	658
140	448
141	419
142	476
143	537
144	303
145	450
146	321
147	519
148	473
149	513
150	578
151	293
152	352
153	372
154	362
155	502
156	578
157	381
158	271
159	520
160	331
161	505
162	372
163	403
164	526
165	524
166	329
167	437
168	299
169	516
170	505
171	503
172	256
173	233
174	255
175	233
176	460
177	337
178	337
179	431
180	361
181	502
182	297
183	510
184	341
185	338
186	504
187	319
188	362
189	392
190	358
191	295
192	381
193	388
194	337
195	324
196	335
197	465
198	336
199	454
200	343
201	336
202	408
203	387
204	366
205	324
206	405
207	376
208	296
209	513
210	384
211	402
212	388
213	272
214	309
215	364
216	273
217	516
218	307
219	378
220	294
221	452
222	298
223	383
224	540
225	417
226	535
227	423
228	440
229	419
230	299
231	504
232	384
233	522
234	389
235	275
236	294
237	541
238	571
239	509
240	364
241	238
242	506
243	505
244	502
245	304
246	501
247	268
248	252
249	456
250	237
251	455
252	336
253	478
254	403
255	406
256	312
257	522
258	238
259	363
260	327
261	240
262	252
263	230
264	466
265	470
266	301
267	357
268	359
269	342
270	338
271	338
272	377
273	516
274	339
275	512
276	346
277	334
278	366
279	234
280	458
281	254
282	240
283	298
284	325
285	362
286	473
287	316
288	354
289	495
290	624
291	355
292	468
293	275
294	476
295	262
296	482
297	464
298	280
299	296
300	339
301	339
302	483
303	315
304	338
305	339
306	337
307	339
308	336
309	338
310	458
311	233
312	417
313	301
314	339
315	514
316	360
317	341
318	303
319	401
320	337
321	497
322	335
323	338
324	360
325	493
326	355
327	348
328	324
329	505
330	362
331	436
332	321
333	265
334	296
335	324
336	494
337	321
338	426
339	323
340	506
341	268
342	324
343	397
344	452
345	269
346	326
347	269
348	289
349	290
350	366
351	367
352	272
353	322
354	266
355	289
356	323
357	341
358	319
359	426
360	363
361	371
362	370
363	313
364	364
365	360
366	364
367	346
368	339
369	338
370	401
371	234
372	249
373	246
374	230
375	454
376	360
377	349
378	357
379	492
380	342
381	343
