0	222
1	178
2	165
3	167
4	326
5	325
6	266
7	345
8	241
9	225
10	204
11	224
12	223
13	230
14	222
15	217
16	174
17	230
18	214
19	223
20	217
21	214
22	179
23	196
24	333
25	341
26	263
27	403
28	279
29	367
30	310
31	371
32	299
33	365
34	306
35	370
36	307
37	369
38	271
39	334
40	307
41	367
42	303
43	370
44	305
45	383
46	307
47	368
48	313
49	362
50	247
51	242
52	296
53	401
54	334
55	274
56	361
57	281
58	365
59	282
60	298
61	373
62	302
63	370
64	306
65	375
66	290
67	352
68	267
69	376
70	306
71	378
72	273
73	310
74	366
75	271
76	303
77	362
78	272
79	304
80	366
81	308
82	340
83	250
84	246
85	240
86	234
87	233
88	230
89	229
90	245
91	291
92	386
93	271
94	333
95	327
96	305
97	346
98	253
99	269
100	304
101	348
102	348
103	370
104	286
105	303
106	377
107	282
108	302
109	379
110	305
111	372
112	267
113	313
114	345
115	349
116	358
117	349
118	370
119	274
120	306
121	374
122	267
123	347
124	259
125	375
126	319
127	362
128	262
129	306
130	370
131	312
132	302
133	375
134	266
135	308
136	347
137	359
138	358
139	429
140	410
141	282
142	306
143	373
144	278
145	297
146	368
147	273
148	300
149	410
150	347
151	309
152	372
153	306
154	362
155	272
156	308
157	349
158	361
159	258
160	296
161	361
162	277
163	309
164	359
165	308
166	368
167	269
168	303
169	365
170	304
171	385
172	253
173	303
174	361
175	303
176	339
177	250
178	245
179	234
180	234
181	238
182	234
183	235
184	235
185	231
186	233
187	245
188	303
189	358
190	306
191	365
192	303
193	364
194	266
195	243
196	297
197	368
198	320
199	305
200	370
201	277
202	305
203	362
204	250
205	320
206	387
207	289
208	314
209	365
210	365
211	367
212	375
213	276
214	308
215	349
216	352
217	342
218	360
219	344
220	345
221	344
222	342
223	354
224	342
225	351
226	342
227	340
228	340
229	342
230	342
231	339
232	347
233	345
234	341
235	341
236	399
237	309
238	320
239	241
240	236
241	242
242	239
243	246
244	297
245	351
246	343
247	346
248	351
249	341
250	343
251	342
252	345
253	343
254	342
255	342
256	344
257	343
258	346
259	343
260	341
261	343
262	347
263	410
264	247
265	235
266	239
267	238
268	233
269	230
270	231
271	233
272	231
273	238
274	236
275	244
276	306
277	307
278	347
279	340
280	342
281	346
282	339
283	343
284	347
285	342
286	342
287	344
288	346
289	343
290	342
291	348
292	342
293	345
294	347
295	346
296	347
297	346
298	344
299	347
300	340
301	344
302	343
303	340
304	342
305	346
306	346
307	345
308	342
309	349
310	348
311	345
312	348
313	352
314	256
315	302
316	364
317	270
318	303
319	346
320	343
321	345
322	344
323	342
324	342
325	342
326	341
327	339
328	371
329	344
330	343
331	344
332	341
333	353
334	346
335	346
336	347
337	345
338	366
339	343
340	344
341	347
342	345
343	345
344	346
345	344
346	343
347	340
348	343
349	409
350	244
351	234
352	235
353	232
354	301
355	344
356	343
357	347
358	343
359	343
360	343
361	343
362	348
363	342
364	344
365	339
366	345
367	343
368	340
369	344
370	344
371	339
372	349
373	341
374	340
375	341
376	342
377	343
378	343
379	344
380	345
381	343
382	349
383	344
384	342
385	342
386	341
387	341
388	346
389	341
390	344
391	350
392	342
393	341
394	343
395	342
396	347
397	348
398	346
399	345
400	343
401	360
402	342
403	353
404	348
405	343
406	356
407	348
408	348
409	348
410	346
411	343
412	344
413	343
414	343
415	344
416	342
417	344
418	251
419	345
420	343
421	342
422	342
423	343
424	347
425	347
426	348
427	346
428	345
429	343
430	342
431	343
432	345
433	344
434	351
435	342
436	346
437	346
438	343
439	345
440	342
441	348
442	348
443	340
444	349
445	344
446	341
447	342
448	343
449	344
450	345
451	342
452	344
453	344
454	361
455	340
456	345
457	345
458	344
459	342
460	346
461	340
462	344
463	340
464	345
465	351
466	344
467	339
468	341
469	339
470	344
471	343
472	349
473	343
474	342
475	339
476	343
477	342
478	342
479	345
480	345
481	345
482	345
483	345
484	345
485	343
486	342
487	356
488	348
489	343
490	343
491	340
492	352
493	347
494	341
495	341
496	341
497	359
498	342
499	347
500	342
501	344
502	341
503	344
504	345
505	344
506	343
507	343
508	343
509	347
510	346
511	341
512	343
513	345
514	348
515	343
516	333
517	239
518	234
519	232
520	233
521	229
522	233
523	236
524	238
525	234
526	241
527	237
528	243
529	258
530	241
531	232
532	233
533	226
534	303
535	344
536	345
537	342
538	343
539	349
540	343
541	346
542	345
543	349
544	343
545	343
546	343
547	341
548	304
549	370
550	343
551	343
552	343
553	345
554	347
555	346
556	347
557	341
558	348
559	359
560	342
561	344
562	340
563	338
564	342
565	342
566	342
567	342
568	344
569	345
570	344
571	341
572	341
573	339
574	352
575	343
576	349
577	341
578	344
579	345
580	310
581	345
582	347
583	342
584	344
585	245
586	235
587	233
588	235
589	238
590	237
591	233
592	239
593	235
594	239
595	239
596	236
597	234
598	243
599	237
600	234
601	238
602	235
603	233
604	231
605	234
606	235
607	238
608	238
609	240
610	238
611	234
612	239
613	235
614	232
615	243
616	232
617	236
618	233
619	239
620	234
621	234
622	238
623	239
624	242
625	235
626	229
627	233
628	241
629	235
630	234
631	308
632	344
633	345
634	346
635	348
636	349
637	345
638	343
639	343
640	338
641	244
642	233
643	237
644	229
645	241
646	239
647	237
648	239
649	231
650	242
651	239
652	236
653	231
654	236
655	228
656	240
657	234
658	241
659	233
660	236
661	229
662	229
663	236
664	246
665	224
666	239
667	233
668	233
669	245
670	236
671	238
672	234
673	234
674	239
675	229
676	235
677	234
678	233
679	306
680	343
681	347
682	342
683	345
684	342
685	342
686	345
687	345
688	344
689	349
690	343
691	343
692	343
693	346
694	352
695	340
696	341
697	345
698	352
699	348
700	343
701	343
702	341
703	347
704	342
705	342
706	344
707	340
708	343
709	338
710	340
711	342
712	345
713	346
714	343
715	372
716	346
717	342
718	342
719	344
720	347
721	347
722	344
723	343
724	345
725	342
726	342
727	344
728	343
729	347
730	345
731	343
732	349
733	346
734	342
735	348
736	344
737	345
738	341
739	342
740	347
741	343
742	345
743	354
744	269
745	371
746	373
747	276
748	253
749	236
750	247
751	241
752	244
753	235
754	242
755	239
756	243
757	235
758	238
759	234
760	237
761	233
762	236
763	236
764	232
765	239
766	246
767	240
768	237
769	234
770	231
771	238
772	242
773	232
774	262
775	303
776	350
777	351
778	348
779	341
780	256
781	240
782	240
783	233
784	241
785	237
786	240
787	241
788	246
789	238
790	241
791	230
792	236
793	232
794	296
795	346
796	341
797	342
798	342
799	344
800	344
801	346
802	345
803	342
804	344
805	343
806	340
807	339
808	347
809	319
810	341
811	348
812	344
813	341
814	342
815	345
816	350
817	340
818	344
819	308
820	344
821	345
822	343
823	348
824	342
825	345
826	360
827	345
828	340
829	340
830	341
831	374
832	343
833	341
834	343
835	345
836	350
837	266
838	307
839	361
840	271
841	320
842	240
843	243
844	228
845	237
846	237
847	240
848	246
849	228
850	228
851	242
852	230
853	243
854	231
855	245
856	235
857	235
858	239
859	236
860	245
861	239
862	238
863	232
864	231
865	233
866	235
867	240
868	239
869	229
870	241
871	241
872	316
873	318
874	403
875	308
876	334
877	261
878	232
879	297
880	365
881	272
882	327
883	247
884	241
885	246
886	233
887	240
888	236
889	236
890	241
891	235
892	238
893	239
894	233
895	236
896	237
897	238
898	236
899	235
900	398
901	266
902	366
903	359
904	389
905	264
906	302
907	363
908	299
909	364
910	375
911	354
912	267
913	306
914	380
915	263
916	309
917	367
918	306
919	381
920	329
921	425
922	376
923	290
924	365
925	309
926	376
927	241
928	236
929	293
930	322
931	252
932	233
933	242
934	285
935	310
936	354
937	345
938	347
939	349
940	346
941	342
942	342
943	346
944	347
945	349
946	352
947	343
948	343
949	338
950	348
951	343
952	308
953	341
954	341
955	307
956	346
957	345
958	353
959	347
960	349
961	344
962	349
963	346
964	347
965	347
966	346
967	382
968	328
969	343
970	241
971	242
972	235
973	236
974	239
975	239
976	241
977	296
978	300
979	349
980	341
981	307
982	393
983	256
984	239
985	240
986	236
987	238
988	260
989	323
990	229
991	226
992	255
993	317
994	357
995	333
996	331
997	367
998	397
999	373
1000	331
1001	333
1002	428
1003	303
1004	359
1005	307
1006	365
1007	250
1008	234
1009	239
1010	237
1011	246
1012	234
1013	237
1014	238
1015	236
1016	238
1017	372
1018	365
1019	309
1020	371
1021	305
1022	364
1023	389
