182536110080	183085019136	44564484	44072	88817	1118
63887638528	70365794304	15814886	1316027	43913	4323
63887638528	71260028928	15854589	1438018	49764	55097
63887638528	71120318464	15837880	1404605	49747	71127
63887638528	71218499584	15834187	1434618	50035	68488
63887638528	71296946176	15889448	1431430	51455	34148
63887638528	70916513792	15826487	1386528	50594	49993
63887638528	70956244992	15835751	1399693	50856	37002
